pattern_type_id,pattern_boundary_type,pattern_duration_weeks,pattern_height_pct,measured_move_target_pct,reward_risk_ratio,pattern_touches_upper,pattern_touches_lower,breakout_direction,trend_direction_lt,weekly_chart_alignment,breakout_strength_pct,gap_breakout,last_day_rule_stop_pct,oi_change_in_pattern_pct,volume_breakout_vs_avg,news_sentiment_vs_pattern,pattern_obviousness_score,symbol,entry_date,entry_price,breakout_success
0.0,0.0,8.8,11.279,11.279,4.363,3.0,1.0,-1.0,0.0,0.0,-3.377,0.0,2.585,0.0,1.083,0.0,0.536,HDFCBANK,2022-02-09 00:00:00,748.7999877929688,1
9.0,0.0,1.8,6.604,6.604,1.187,3.0,1.0,-1.0,0.0,0.0,-5.071,0.0,5.562,0.0,1.051,0.0,0.271,HDFCBANK,2022-02-16 00:00:00,757.875,1
9.0,0.0,2.8,6.604,6.604,1.23,4.0,1.0,-1.0,0.0,0.0,-4.579,1.0,5.368,0.0,0.863,0.0,0.29,HDFCBANK,2022-02-23 00:00:00,750.4500122070312,1
9.0,0.0,3.8,12.845,12.845,42.816,4.0,1.0,-1.0,0.0,0.0,-1.466,1.0,0.3,0.0,2.719,0.0,0.534,HDFCBANK,2022-03-03 00:00:00,685.5,0
9.0,0.0,4.8,17.165,17.165,57.215,4.0,2.0,-1.0,-1.0,1.0,-6.126,0.0,0.3,0.0,1.398,0.0,0.683,HDFCBANK,2022-03-10 00:00:00,696.3499755859375,0
9.0,0.0,5.8,17.165,17.165,23.727,4.0,2.0,-1.0,0.0,0.0,-12.086,0.0,0.723,0.0,0.788,0.0,0.688,HDFCBANK,2022-03-17 00:00:00,740.0250244140625,0
9.0,0.0,6.8,17.165,17.165,9.878,4.0,2.0,-1.0,0.0,0.0,-11.66,1.0,1.738,0.0,1.18,0.0,0.699,HDFCBANK,2022-03-25 00:00:00,715.4500122070312,0
1.0,0.0,7.2,16.072,16.072,4.95,3.0,2.0,1.0,0.0,0.0,-4.243,0.0,3.247,0.0,0.823,0.0,0.704,HDFCBANK,2022-04-01 00:00:00,753.0,0
1.0,0.0,8.2,28.446,28.446,94.819,1.0,2.0,1.0,0.0,0.0,-11.924,0.0,0.3,0.0,2.0,0.0,1.0,HDFCBANK,2022-04-08 00:00:00,757.3250122070312,0
1.0,0.0,9.2,28.504,28.504,3.619,1.0,2.0,1.0,0.0,0.0,-18.968,0.0,7.877,0.0,2.098,0.0,1.0,HDFCBANK,2022-04-19 00:00:00,671.0999755859375,0
13.0,1.0,9.4,33.808,33.808,17.472,1.0,2.0,-1.0,-1.0,1.0,-2.233,0.0,1.935,0.0,0.636,0.0,1.0,HDFCBANK,2022-05-18 00:00:00,656.9500122070312,0
7.0,0.0,1.4,6.907,6.907,23.023,1.0,1.0,1.0,0.0,0.0,1.309,0.0,0.3,0.0,0.771,0.0,0.369,HDFCBANK,2022-06-01 00:00:00,697.4249877929688,0
7.0,0.0,1.4,6.907,6.907,23.023,1.0,1.0,1.0,-1.0,0.0,-0.613,0.0,0.3,0.0,0.586,0.0,0.369,HDFCBANK,2022-06-08 00:00:00,683.7000122070312,0
7.0,0.0,1.4,6.907,6.907,2.495,1.0,1.0,1.0,-1.0,0.0,-4.303,0.0,2.768,0.0,0.679,0.0,0.369,HDFCBANK,2022-06-15 00:00:00,653.7249755859375,1
5.0,0.0,12.0,31.484,31.484,4.216,1.0,1.0,1.0,-1.0,0.0,-22.388,1.0,7.467,0.0,0.602,0.0,1.0,HDFCBANK,2022-06-22 00:00:00,665.125,0
5.0,0.0,12.0,29.914,29.914,2.688,1.0,1.0,1.0,-1.0,0.0,-21.845,0.0,11.129,0.0,0.455,0.0,1.0,HDFCBANK,2022-06-29 00:00:00,671.9749755859375,0
10.0,0.0,6.8,10.482,10.482,2.062,1.0,1.0,1.0,0.0,0.0,-4.78,1.0,5.083,0.0,1.147,0.0,0.626,HDFCBANK,2022-07-06 00:00:00,685.625,1
13.0,1.0,10.2,10.482,10.482,4.788,1.0,1.0,1.0,0.0,0.0,-2.02,0.0,2.189,0.0,0.688,0.0,0.592,HDFCBANK,2022-07-13 00:00:00,678.9249877929688,1
13.0,1.0,8.8,10.482,10.482,1.783,1.0,1.0,1.0,0.0,0.0,-5.1,0.0,5.878,0.0,1.233,0.0,0.634,HDFCBANK,2022-07-20 00:00:00,682.5250244140625,1
10.0,0.0,3.6,5.67,5.67,3.373,4.0,1.0,1.0,0.0,0.0,-1.152,0.0,1.681,0.0,0.647,0.0,0.358,HDFCBANK,2022-07-27 00:00:00,702.2000122070312,1
10.0,0.0,4.6,8.397,8.397,27.991,2.0,1.0,1.0,1.0,1.0,-1.257,0.0,0.3,0.0,1.108,0.0,0.544,HDFCBANK,2022-08-03 00:00:00,716.7999877929688,0
20.0,1.0,6.4,10.58,10.58,1.052,2.0,3.0,-1.0,0.0,0.0,-10.244,0.0,10.06,0.0,1.325,0.0,0.644,HDFCBANK,2022-08-11 00:00:00,742.8499755859375,0
5.0,0.0,12.0,16.028,16.028,20.108,3.0,1.0,1.0,1.0,1.0,-0.145,0.0,0.797,0.0,0.658,0.0,1.0,HDFCBANK,2022-08-19 00:00:00,746.5250244140625,0
5.0,0.0,12.0,16.541,16.541,30.866,4.0,1.0,1.0,1.0,1.0,-3.24,1.0,0.536,0.0,0.975,0.0,1.0,HDFCBANK,2022-08-26 00:00:00,732.5499877929688,0
5.0,0.0,12.0,16.311,16.311,11.936,4.0,1.0,1.0,1.0,1.0,-1.876,0.0,1.367,0.0,0.974,0.0,1.0,HDFCBANK,2022-09-05 00:00:00,747.5250244140625,0
6.0,0.0,12.0,18.532,18.532,1.202,6.0,1.0,-1.0,1.0,0.0,-17.852,0.0,15.416,0.0,1.199,0.0,1.0,HDFCBANK,2022-09-12 00:00:00,746.7750244140625,0
6.0,0.0,12.0,16.722,16.722,1.206,2.0,2.0,-1.0,1.0,0.0,-13.216,1.0,13.866,0.0,1.607,0.0,0.996,HDFCBANK,2022-09-19 00:00:00,751.2999877929688,0
6.0,0.0,12.0,15.693,15.693,1.609,2.0,3.0,-1.0,1.0,0.0,-8.729,1.0,9.751,0.0,1.222,0.0,0.925,HDFCBANK,2022-09-26 00:00:00,713.3250122070312,0
6.0,0.0,12.0,14.873,14.873,3.388,2.0,2.0,-1.0,0.0,0.0,-6.309,0.0,4.39,0.0,1.209,0.0,0.863,HDFCBANK,2022-10-03 00:00:00,706.5999755859375,0
6.0,0.0,12.0,15.02,15.02,2.993,2.0,2.0,-1.0,0.0,0.0,-5.834,1.0,5.019,0.0,1.005,0.0,0.85,HDFCBANK,2022-10-11 00:00:00,700.3250122070312,0
0.0,0.0,8.2,13.157,13.157,1.463,2.0,1.0,-1.0,0.0,0.0,-5.974,0.0,8.992,0.0,1.452,0.0,0.701,HDFCBANK,2022-10-18 00:00:00,721.9249877929688,0
1.0,0.0,7.8,12.609,12.609,42.03,2.0,1.0,1.0,0.0,0.0,-5.185,0.0,0.3,0.0,0.172,0.0,0.708,HDFCBANK,2022-10-25 00:00:00,725.4500122070312,1
7.0,0.0,1.6,4.348,4.348,14.493,1.0,1.0,1.0,0.0,0.0,1.018,1.0,0.3,0.0,1.763,0.0,0.328,HDFCBANK,2022-11-02 00:00:00,757.0999755859375,0
7.0,0.0,1.6,4.348,4.348,14.493,1.0,1.0,1.0,0.0,0.0,0.691,1.0,0.3,0.0,0.857,0.0,0.328,HDFCBANK,2022-11-10 00:00:00,762.375,1
7.0,0.0,1.6,4.348,4.348,14.493,1.0,1.0,1.0,1.0,1.0,9.005,0.0,0.3,0.0,1.255,0.0,0.328,HDFCBANK,2022-11-17 00:00:00,809.0750122070312,0
5.0,0.0,12.0,17.322,17.322,53.786,2.0,1.0,1.0,1.0,1.0,-2.61,1.0,0.322,0.0,0.777,0.0,1.0,HDFCBANK,2022-11-24 00:00:00,812.5750122070312,0
5.0,0.0,12.0,17.222,17.222,24.405,2.0,1.0,1.0,0.0,0.0,-2.043,0.0,0.706,0.0,1.145,0.0,1.0,HDFCBANK,2022-12-01 00:00:00,809.75,0
10.0,0.0,2.6,2.868,2.868,1.699,3.0,7.0,1.0,1.0,1.0,-1.622,1.0,1.688,0.0,0.946,0.0,0.268,HDFCBANK,2022-12-08 00:00:00,809.75,1
5.0,0.0,12.0,18.078,18.078,24.531,1.0,1.0,1.0,1.0,1.0,-0.195,0.0,0.737,0.0,1.076,0.0,1.0,HDFCBANK,2022-12-15 00:00:00,815.9000244140625,0
6.0,0.0,12.0,21.337,21.337,1.395,2.0,1.0,-1.0,1.0,0.0,-18.505,0.0,15.291,0.0,0.702,0.0,1.0,HDFCBANK,2022-12-22 00:00:00,806.0250244140625,0
6.0,0.0,12.0,20.195,20.195,1.298,2.0,1.0,-1.0,1.0,0.0,-17.76,0.0,15.553,0.0,0.672,0.0,1.0,HDFCBANK,2022-12-29 00:00:00,820.6500244140625,0
6.0,0.0,12.0,20.376,20.376,1.164,2.0,1.0,-1.0,1.0,0.0,-16.333,0.0,17.499,0.0,0.823,0.0,1.0,HDFCBANK,2023-01-05 00:00:00,799.8499755859375,0
0.0,0.0,6.0,6.944,6.944,4.855,2.0,2.0,-1.0,1.0,0.0,-1.981,0.0,1.43,0.0,1.318,0.0,0.443,HDFCBANK,2023-01-12 00:00:00,799.7000122070312,0
0.0,0.0,7.0,6.961,6.961,1.563,2.0,2.0,-1.0,1.0,0.0,-4.955,0.0,4.452,0.0,1.634,0.0,0.425,HDFCBANK,2023-01-19 00:00:00,822.0499877929688,0
0.0,0.0,8.0,9.083,9.083,1.138,1.0,2.0,-1.0,0.0,0.0,-5.683,0.0,7.983,0.0,1.191,0.0,0.547,HDFCBANK,2023-01-27 00:00:00,807.9000244140625,0
1.0,0.0,5.8,8.247,8.247,1.032,1.0,2.0,1.0,0.0,0.0,-5.818,0.0,7.988,0.0,1.281,0.0,0.457,HDFCBANK,2023-02-03 00:00:00,829.4000244140625,0
1.0,0.0,6.8,8.152,8.152,1.279,1.0,2.0,1.0,0.0,0.0,-3.046,0.0,6.375,0.0,0.885,0.0,0.458,HDFCBANK,2023-02-10 00:00:00,828.5499877929688,0
1.0,0.0,7.8,8.058,8.058,1.342,1.0,2.0,1.0,0.0,0.0,-2.241,0.0,6.006,0.0,0.633,0.0,0.482,HDFCBANK,2023-02-17 00:00:00,827.9500122070312,0
1.0,0.0,8.8,7.967,7.967,0.729,1.0,2.0,1.0,0.0,0.0,-5.824,0.0,10.925,0.0,2.174,0.0,0.482,HDFCBANK,2023-02-24 00:00:00,794.4749755859375,1
0.0,0.0,8.2,8.768,8.768,29.225,1.0,2.0,-1.0,0.0,0.0,-1.567,1.0,0.3,0.0,1.234,0.0,0.481,HDFCBANK,2023-03-03 00:00:00,807.9500122070312,0
0.0,0.0,9.2,8.718,8.718,29.061,1.0,2.0,-1.0,0.0,0.0,-1.837,1.0,0.3,0.0,1.831,0.0,0.491,HDFCBANK,2023-03-13 00:00:00,784.2750244140625,0
10.0,0.0,6.8,8.91,8.91,1.056,3.0,2.0,1.0,0.0,0.0,-6.496,0.0,8.437,0.0,1.36,0.0,0.525,HDFCBANK,2023-03-20 00:00:00,780.875,1
19.0,1.0,5.0,8.968,8.968,3.283,3.0,2.0,-1.0,0.0,0.0,-1.867,0.0,2.732,0.0,1.471,0.0,0.507,HDFCBANK,2023-03-27 00:00:00,783.7249755859375,0
1.0,0.0,4.8,7.315,7.315,24.385,3.0,2.0,1.0,0.0,0.0,-2.151,0.0,0.3,0.0,1.511,0.0,0.464,HDFCBANK,2023-04-05 00:00:00,826.875,0
10.0,0.0,3.4,9.819,9.819,32.729,1.0,1.0,1.0,0.0,0.0,-0.195,0.0,0.3,0.0,0.829,0.0,0.668,HDFCBANK,2023-04-13 00:00:00,846.2249755859375,0
10.0,0.0,4.4,11.818,11.818,39.394,1.0,1.0,1.0,0.0,0.0,-2.797,1.0,0.3,0.0,1.023,0.0,0.783,HDFCBANK,2023-04-21 00:00:00,837.2999877929688,0
10.0,0.0,5.4,11.818,11.818,39.394,1.0,1.0,1.0,0.0,0.0,-2.267,0.0,0.3,0.0,1.451,0.0,0.813,HDFCBANK,2023-04-28 00:00:00,843.7999877929688,0
5.0,0.0,12.0,12.202,12.202,5.515,1.0,2.0,1.0,0.0,0.0,-6.273,0.0,2.212,0.0,2.421,0.0,0.808,HDFCBANK,2023-05-08 00:00:00,822.2249755859375,0
9.0,0.0,3.8,6.789,6.789,6.312,1.0,2.0,-1.0,0.0,0.0,-2.817,1.0,1.076,0.0,0.614,0.0,0.451,HDFCBANK,2023-05-15 00:00:00,837.9000244140625,0
13.0,1.0,7.2,10.349,10.349,1.744,1.0,2.0,1.0,0.0,0.0,-5.048,0.0,5.933,0.0,0.844,0.0,0.785,HDFCBANK,2023-05-22 00:00:00,820.5250244140625,0
10.0,0.0,3.2,5.37,5.37,1.057,2.0,2.0,1.0,0.0,0.0,-4.277,0.0,5.08,0.0,0.774,0.0,0.401,HDFCBANK,2023-05-29 00:00:00,817.75,1
10.0,0.0,4.2,5.37,5.37,1.042,2.0,5.0,1.0,0.0,0.0,-4.828,0.0,5.154,0.0,0.52,0.0,0.418,HDFCBANK,2023-06-05 00:00:00,802.2000122070312,1
10.0,0.0,2.4,3.068,3.068,1.414,3.0,4.0,1.0,0.0,0.0,-1.951,0.0,2.17,0.0,0.61,0.0,0.28,HDFCBANK,2023-06-12 00:00:00,800.4000244140625,1
10.0,0.0,3.4,3.875,3.875,1.085,3.0,2.0,1.0,0.0,0.0,-2.429,0.0,3.57,0.0,0.57,0.0,0.343,HDFCBANK,2023-06-19 00:00:00,802.0750122070312,1
10.0,0.0,2.8,4.975,4.975,16.585,2.0,2.0,1.0,0.0,0.0,-0.988,0.0,0.3,0.0,0.802,0.0,0.413,HDFCBANK,2023-06-26 00:00:00,817.7750244140625,1
10.0,0.0,3.8,10.978,10.978,36.593,1.0,2.0,1.0,0.0,0.0,-2.145,1.0,0.3,0.0,1.479,0.0,0.801,HDFCBANK,2023-07-04 00:00:00,864.0999755859375,0
10.0,0.0,4.8,10.978,10.978,36.593,1.0,2.0,1.0,0.0,0.0,-5.75,0.0,0.3,0.0,1.224,0.0,0.737,HDFCBANK,2023-07-11 00:00:00,824.2000122070312,0
0.0,0.0,6.4,10.828,10.828,4.945,1.0,2.0,-1.0,0.0,0.0,-6.295,0.0,2.19,0.0,0.874,0.0,0.719,HDFCBANK,2023-07-25 00:00:00,848.2999877929688,1
0.0,0.0,7.4,10.741,10.741,35.802,1.0,2.0,-1.0,0.0,0.0,-4.573,0.0,0.3,0.0,0.917,0.0,0.727,HDFCBANK,2023-08-01 00:00:00,831.125,1
0.0,0.0,8.4,10.655,10.655,35.516,1.0,2.0,-1.0,0.0,0.0,-4.576,0.0,0.3,0.0,0.752,0.0,0.739,HDFCBANK,2023-08-08 00:00:00,824.9500122070312,0
10.0,0.0,4.8,6.089,6.089,1.0,4.0,1.0,1.0,0.0,0.0,-5.464,0.0,6.089,0.0,0.735,0.0,0.466,HDFCBANK,2023-08-16 00:00:00,803.0999755859375,0
6.0,0.0,12.0,12.52,12.52,41.732,1.0,2.0,-1.0,0.0,0.0,-2.047,0.0,0.3,0.0,0.976,0.0,0.894,HDFCBANK,2023-08-30 00:00:00,789.3499755859375,0
6.0,0.0,12.0,12.642,12.642,14.748,1.0,4.0,-1.0,0.0,0.0,-1.059,0.0,0.857,0.0,1.015,0.0,0.88,HDFCBANK,2023-09-06 00:00:00,797.75,0
10.0,0.0,2.6,5.268,5.268,17.561,2.0,4.0,1.0,0.0,0.0,-0.365,1.0,0.3,0.0,0.966,0.0,0.417,HDFCBANK,2023-09-13 00:00:00,821.9500122070312,0
10.0,0.0,3.6,6.958,6.958,2.563,1.0,5.0,1.0,0.0,0.0,-6.365,0.0,2.715,0.0,2.256,0.0,0.517,HDFCBANK,2023-09-21 00:00:00,776.6749877929688,0
10.0,0.0,4.6,9.664,9.664,1.743,1.0,1.0,1.0,-1.0,0.0,-8.572,0.0,5.546,0.0,0.778,0.0,0.7,HDFCBANK,2023-09-28 00:00:00,761.8499755859375,1
10.0,0.0,5.6,11.269,11.269,2.533,1.0,1.0,1.0,-1.0,0.0,-8.039,1.0,4.448,0.0,0.976,0.0,0.806,HDFCBANK,2023-10-06 00:00:00,767.0250244140625,0
0.0,0.0,6.0,12.302,12.302,2.184,1.0,1.0,-1.0,-1.0,1.0,-4.069,0.0,5.634,0.0,0.466,0.0,0.825,HDFCBANK,2023-10-13 00:00:00,767.875,0
0.0,0.0,7.0,12.444,12.444,2.452,1.0,1.0,-1.0,-1.0,1.0,-1.726,1.0,5.075,0.0,0.674,0.0,0.836,HDFCBANK,2023-10-20 00:00:00,761.4000244140625,0
0.0,0.0,8.0,14.608,14.608,4.975,1.0,2.0,-1.0,-1.0,1.0,-0.609,0.0,2.936,0.0,0.739,0.0,0.952,HDFCBANK,2023-10-30 00:00:00,742.5499877929688,0
6.0,0.0,12.0,14.136,14.136,27.418,1.0,5.0,-1.0,-1.0,1.0,-1.609,0.0,0.516,0.0,0.45,0.0,0.998,HDFCBANK,2023-11-06 00:00:00,747.25,0
6.0,0.0,12.0,14.063,14.063,46.611,1.0,5.0,-1.0,0.0,0.0,-2.14,1.0,0.302,0.0,0.356,0.0,1.0,HDFCBANK,2023-11-13 00:00:00,744.4000244140625,0
5.0,0.0,12.0,13.22,13.22,2.466,1.0,5.0,1.0,0.0,0.0,-9.868,1.0,5.361,0.0,0.498,0.0,1.0,HDFCBANK,2023-11-21 00:00:00,758.9749755859375,1
5.0,0.0,12.0,13.286,13.286,3.965,1.0,5.0,1.0,-1.0,0.0,-8.464,1.0,3.351,0.0,0.755,0.0,1.0,HDFCBANK,2023-11-29 00:00:00,779.5750122070312,0
5.0,0.0,12.0,12.918,12.918,29.132,1.0,5.0,1.0,0.0,0.0,-2.772,1.0,0.443,0.0,1.388,0.0,1.0,HDFCBANK,2023-12-06 00:00:00,813.9000244140625,0
5.0,0.0,12.0,12.759,12.759,17.407,2.0,5.0,1.0,1.0,1.0,-2.12,0.0,0.733,0.0,0.991,0.0,1.0,HDFCBANK,2023-12-13 00:00:00,815.4500122070312,0
5.0,0.0,12.0,12.569,12.569,23.475,3.0,5.0,1.0,1.0,1.0,-0.905,0.0,0.535,0.0,0.698,0.0,1.0,HDFCBANK,2023-12-20 00:00:00,828.5,0
5.0,0.0,12.0,14.457,14.457,9.97,1.0,5.0,1.0,1.0,1.0,-0.188,0.0,1.45,0.0,0.815,0.0,1.0,HDFCBANK,2023-12-28 00:00:00,852.625,0
5.0,0.0,12.0,15.611,15.611,52.035,2.0,5.0,1.0,1.0,1.0,-2.817,0.0,0.3,0.0,0.897,0.0,1.0,HDFCBANK,2024-01-04 00:00:00,845.4249877929688,0
5.0,0.0,12.0,15.77,15.77,17.949,2.0,5.0,1.0,1.0,1.0,-3.802,0.0,0.879,0.0,0.51,0.0,1.0,HDFCBANK,2024-01-11 00:00:00,824.5,0
6.0,0.0,12.0,17.149,17.149,3.529,2.0,5.0,-1.0,1.0,0.0,-5.29,1.0,4.859,0.0,5.089,0.0,1.0,HDFCBANK,2024-01-18 00:00:00,743.0750122070312,0
6.0,0.0,12.0,23.775,23.775,15.196,2.0,1.0,-1.0,0.0,0.0,-3.959,0.0,1.565,0.0,2.455,0.0,1.0,HDFCBANK,2024-01-29 00:00:00,727.3250122070312,0
6.0,0.0,12.0,23.59,23.59,9.831,2.0,1.0,-1.0,0.0,0.0,-4.774,0.0,2.399,0.0,1.07,0.0,1.0,HDFCBANK,2024-02-05 00:00:00,722.4249877929688,0
6.0,0.0,12.0,24.305,24.305,32.184,2.0,2.0,-1.0,-1.0,1.0,-1.692,1.0,0.755,0.0,1.287,0.0,1.0,HDFCBANK,2024-02-12 00:00:00,695.0,0
6.0,0.0,12.0,25.202,25.202,45.879,2.0,1.0,-1.0,-1.0,1.0,-4.133,0.0,0.549,0.0,0.699,0.0,1.0,HDFCBANK,2024-02-19 00:00:00,708.5499877929688,0
6.0,0.0,12.0,25.19,25.19,26.906,2.0,1.0,-1.0,-1.0,1.0,-4.184,0.0,0.936,0.0,0.624,0.0,1.0,HDFCBANK,2024-02-26 00:00:00,711.1500244140625,0
6.0,0.0,12.0,25.011,25.011,83.371,2.0,1.0,-1.0,-1.0,1.0,-4.928,0.0,0.3,0.0,0.742,0.0,1.0,HDFCBANK,2024-03-04 00:00:00,716.3499755859375,0
1.0,0.0,6.4,8.098,8.098,4.61,3.0,1.0,1.0,-1.0,0.0,-3.582,0.0,1.757,0.0,1.04,0.0,0.461,HDFCBANK,2024-03-12 00:00:00,729.7750244140625,0
1.0,0.0,7.4,8.135,8.135,19.026,3.0,1.0,1.0,-1.0,0.0,-2.35,0.0,0.428,0.0,0.417,0.0,0.467,HDFCBANK,2024-03-19 00:00:00,724.6749877929688,0
1.0,0.0,8.4,8.171,8.171,8.797,3.0,1.0,1.0,-1.0,0.0,-3.744,0.0,0.929,0.0,1.13,0.0,0.485,HDFCBANK,2024-03-27 00:00:00,720.3499755859375,0
5.0,0.0,12.0,20.188,20.188,1.555,1.0,1.0,1.0,-1.0,0.0,-13.056,0.0,12.979,0.0,0.88,0.0,1.0,HDFCBANK,2024-04-04 00:00:00,763.7999877929688,0
5.0,0.0,12.0,19.412,19.412,2.758,2.0,1.0,1.0,1.0,1.0,-8.749,0.0,7.038,0.0,0.52,0.0,1.0,HDFCBANK,2024-04-12 00:00:00,759.4749755859375,0
5.0,0.0,12.0,12.649,12.649,3.794,4.0,1.0,1.0,0.0,0.0,-1.666,0.0,3.334,0.0,0.669,0.0,0.771,HDFCBANK,2024-04-22 00:00:00,756.0999755859375,0
9.0,0.0,2.6,5.212,5.212,1.616,4.0,2.0,-1.0,0.0,0.0,-1.996,0.0,3.226,0.0,0.859,0.0,0.318,HDFCBANK,2024-04-29 00:00:00,764.75,1
9.0,0.0,3.6,5.212,5.212,1.422,4.0,2.0,-1.0,1.0,0.0,-2.864,0.0,3.665,0.0,0.928,0.0,0.319,HDFCBANK,2024-05-07 00:00:00,753.0750122070312,1
9.0,0.0,4.6,8.823,8.823,29.409,4.0,2.0,-1.0,0.0,0.0,-1.994,0.0,0.3,0.0,0.853,0.0,0.529,HDFCBANK,2024-05-14 00:00:00,730.4749755859375,0
9.0,0.0,5.6,8.823,8.823,29.409,4.0,2.0,-1.0,0.0,0.0,-2.243,0.0,0.3,0.0,1.371,0.0,0.541,HDFCBANK,2024-05-22 00:00:00,729.5999755859375,0
9.0,0.0,6.6,8.823,8.823,2.34,4.0,2.0,-1.0,0.0,0.0,-7.268,0.0,3.77,0.0,0.867,0.0,0.537,HDFCBANK,2024-05-29 00:00:00,754.1500244140625,0
9.0,0.0,6.0,12.069,12.069,1.303,1.0,2.0,-1.0,0.0,0.0,-3.949,0.0,9.265,0.0,2.348,0.0,0.62,HDFCBANK,2024-06-05 00:00:00,775.9000244140625,0
1.0,0.0,7.2,10.71,10.71,3.091,1.0,2.0,1.0,1.0,1.0,-2.139,0.0,3.465,0.0,0.762,0.0,0.586,HDFCBANK,2024-06-12 00:00:00,787.0750122070312,1
1.0,0.0,8.2,15.049,15.049,21.432,1.0,2.0,1.0,1.0,1.0,-0.722,1.0,0.702,0.0,2.3,0.0,0.831,HDFCBANK,2024-06-20 00:00:00,834.6749877929688,0
1.0,0.0,9.2,17.88,17.88,59.6,2.0,2.0,1.0,1.0,1.0,-0.9,0.0,0.3,0.0,1.183,0.0,0.986,HDFCBANK,2024-06-27 00:00:00,848.0750122070312,0
1.0,0.0,10.2,22.525,22.525,75.083,1.0,2.0,1.0,1.0,1.0,-1.413,1.0,0.3,0.0,2.961,0.0,1.0,HDFCBANK,2024-07-04 00:00:00,863.5750122070312,0
1.0,0.0,11.2,22.423,22.423,21.755,1.0,2.0,1.0,1.0,1.0,-9.359,0.0,1.031,0.0,1.069,0.0,1.0,HDFCBANK,2024-07-11 00:00:00,810.9500122070312,0
5.0,0.0,12.0,22.74,22.74,23.463,1.0,2.0,1.0,0.0,0.0,-9.989,0.0,0.969,0.0,0.795,0.0,1.0,HDFCBANK,2024-07-19 00:00:00,803.6500244140625,0
0.0,0.0,7.4,20.944,20.944,69.815,1.0,1.0,-1.0,1.0,0.0,-11.183,0.0,0.3,0.0,0.53,0.0,1.0,HDFCBANK,2024-07-26 00:00:00,809.0750122070312,0
0.0,0.0,8.4,20.637,20.637,68.79,1.0,1.0,-1.0,1.0,0.0,-12.71,0.0,0.3,0.0,0.552,0.0,1.0,HDFCBANK,2024-08-02 00:00:00,829.5750122070312,0
6.0,0.0,12.0,24.539,24.539,1.864,1.0,2.0,-1.0,1.0,0.0,-14.434,0.0,13.166,0.0,0.761,0.0,1.0,HDFCBANK,2024-08-09 00:00:00,825.0999755859375,0
9.0,0.0,2.0,5.187,5.187,2.023,2.0,3.0,-1.0,0.0,0.0,-2.435,0.0,2.564,0.0,0.719,0.0,0.279,HDFCBANK,2024-08-19 00:00:00,815.7750244140625,0
10.0,0.0,2.6,4.932,4.932,1.561,1.0,2.0,1.0,0.0,0.0,-3.037,0.0,3.159,0.0,0.599,0.0,0.381,HDFCBANK,2024-08-26 00:00:00,819.9749755859375,1
10.0,0.0,3.6,4.932,4.932,1.508,1.0,2.0,1.0,0.0,0.0,-2.33,1.0,3.27,0.0,7.851,0.0,0.395,HDFCBANK,2024-09-02 00:00:00,813.4749755859375,1
10.0,0.0,4.6,4.932,4.932,1.975,1.0,2.0,1.0,0.0,0.0,-2.327,0.0,2.497,0.0,0.513,0.0,0.422,HDFCBANK,2024-09-09 00:00:00,823.25,1
9.0,0.0,4.8,4.672,4.672,1.027,3.0,2.0,-1.0,0.0,0.0,-4.047,0.0,4.55,0.0,0.499,0.0,0.428,HDFCBANK,2024-09-16 00:00:00,835.4749755859375,0
5.0,0.0,12.0,11.828,11.828,6.12,1.0,3.0,1.0,0.0,0.0,-2.943,0.0,1.933,0.0,1.342,0.0,0.857,HDFCBANK,2024-09-23 00:00:00,879.9000244140625,0
5.0,0.0,12.0,11.408,11.408,38.028,3.0,3.0,1.0,1.0,1.0,-1.977,0.0,0.3,0.0,0.823,0.0,0.84,HDFCBANK,2024-09-30 00:00:00,866.0250244140625,0
1.0,0.0,9.2,29.587,29.587,6.356,1.0,1.0,1.0,1.0,1.0,-11.159,0.0,4.655,0.0,0.699,0.0,0.638,ICICIBANK,2020-06-29 00:00:00,343.1000061035156,0
1.0,0.0,10.2,29.903,29.903,99.678,1.0,1.0,1.0,0.0,0.0,-8.131,0.0,0.3,0.0,0.595,0.0,0.668,ICICIBANK,2020-07-06 00:00:00,361.8500061035156,0
1.0,0.0,11.2,30.226,30.226,100.755,1.0,1.0,1.0,0.0,0.0,-8.296,0.0,0.3,0.0,0.587,0.0,0.688,ICICIBANK,2020-07-13 00:00:00,353.6000061035156,0
7.0,0.0,1.4,10.593,10.593,35.31,1.0,2.0,1.0,1.0,1.0,0.5,0.0,0.3,0.0,1.534,0.0,0.35,ICICIBANK,2020-07-27 00:00:00,358.5,0
7.0,0.0,1.4,10.593,10.593,1.358,1.0,2.0,1.0,1.0,1.0,-8.713,0.0,7.803,0.0,1.081,0.0,0.35,ICICIBANK,2020-08-03 00:00:00,343.25,1
10.0,0.0,3.8,13.964,13.964,1.3,1.0,5.0,1.0,1.0,1.0,-9.529,0.0,10.742,0.0,0.637,0.0,0.431,ICICIBANK,2020-08-10 00:00:00,363.54998779296875,1
0.0,0.0,7.6,16.798,16.798,1.809,1.0,2.0,-1.0,0.0,0.0,-6.765,0.0,9.283,0.0,0.698,0.0,0.462,ICICIBANK,2020-08-17 00:00:00,360.20001220703125,0
